game_id,season,week,site,kickoff_local,temp,wind,gust,precip
2017_18_TEN_KC,2017,18,KC,2018-01-06 15:00:00,30.3,7.7,20.8,0.0
2018_03_SF_KC,2018,3,KC,2018-09-23 12:00:00,71.3,6.1,15.9,0.0
2018_05_JAX_KC,2018,5,KC,2018-10-07 12:00:00,63.8,6.3,13.9,0.039
2018_07_CIN_KC,2018,7,KC,2018-10-21 19:00:00,55.8,11.0,19.5,0.0
2018_08_DEN_KC,2018,8,KC,2018-10-28 12:00:00,58.3,10.6,23.9,0.0
2018_10_ARI_KC,2018,10,KC,2018-11-11 12:00:00,41.8,0.4,6.9,0.0
2018_14_BAL_KC,2018,14,KC,2018-12-09 12:00:00,29.1,2.0,9.4,0.0
2018_15_LAC_KC,2018,15,KC,2018-12-13 19:00:00,37.5,10.6,19.9,0.0
2018_17_OAK_KC,2018,17,KC,2018-12-30 15:00:00,44.3,11.2,25.3,0.0
2018_19_IND_KC,2018,19,KC,2019-01-12 15:00:00,31.9,9.6,19.9,0.035
2018_20_NE_KC,2018,20,KC,2019-01-20 17:00:00,17.0,9.8,22.1,0.0
2019_03_BAL_KC,2019,3,KC,2019-09-22 12:00:00,75.7,9.7,19.5,0.008
2019_05_IND_KC,2019,5,KC,2019-10-06 19:00:00,58.6,3.0,4.9,0.0
2019_06_HOU_KC,2019,6,KC,2019-10-13 12:00:00,57.2,1.6,8.5,0.0
2019_08_GB_KC,2019,8,KC,2019-10-27 19:00:00,53.4,10.6,16.1,0.0
2019_09_MIN_KC,2019,9,KC,2019-11-03 12:00:00,54.1,11.0,23.9,0.0
2019_13_OAK_KC,2019,13,KC,2019-12-01 15:00:00,35.1,18.4,39.1,0.0
2019_15_DEN_KC,2019,15,KC,2019-12-15 12:00:00,25.8,8.8,20.4,0.035
2019_17_LAC_KC,2019,17,KC,2019-12-29 12:00:00,40.5,12.6,27.3,0.0
2019_19_HOU_KC,2019,19,KC,2020-01-12 14:00:00,35.2,9.3,22.4,0.0
2019_20_TEN_KC,2019,20,KC,2020-01-19 14:00:00,19.7,9.9,24.8,0.0
2019_21_SF_KC,2019,21,KC,2020-02-02 17:00:00,60.7,3.4,11.2,0.0
2020_01_HOU_KC,2020,1,KC,2020-09-10 19:00:00,57.7,7.2,15.2,0.0
2020_04_NE_KC,2020,4,KC,2020-10-05 18:00:00,69.3,12.1,27.1,0.0
2020_05_LV_KC,2020,5,KC,2020-10-11 12:00:00,78.1,11.1,24.8,0.0
2020_08_NYJ_KC,2020,8,KC,2020-11-01 12:00:00,45.6,10.4,25.7,0.0
2020_09_CAR_KC,2020,9,KC,2020-11-08 12:00:00,68.5,15.9,33.3,0.0
2020_13_DEN_KC,2020,13,KC,2020-12-06 19:00:00,39.7,6.0,11.6,0.0
2020_16_ATL_KC,2020,16,KC,2020-12-27 12:00:00,49.8,9.1,19.5,0.0
2020_17_LAC_KC,2020,17,KC,2021-01-03 15:00:00,40.9,3.5,12.8,0.0
2020_19_CLE_KC,2020,19,KC,2021-01-17 14:00:00,41.1,15.4,32.9,0.0
2020_20_BUF_KC,2020,20,KC,2021-01-24 17:00:00,38.8,6.0,13.0,0.0
2021_01_CLE_KC,2021,1,KC,2021-09-12 15:00:00,90.3,9.2,21.0,0.0
2021_03_LAC_KC,2021,3,KC,2021-09-26 12:00:00,81.6,15.1,32.2,0.0
2021_05_BUF_KC,2021,5,KC,2021-10-10 19:00:00,67.5,7.0,14.5,0.134
2021_08_NYG_KC,2021,8,KC,2021-11-01 19:00:00,39.7,3.5,6.3,0.0
2021_09_GB_KC,2021,9,KC,2021-11-07 15:00:00,65.5,12.5,25.9,0.0
2021_11_DAL_KC,2021,11,KC,2021-11-21 15:00:00,54.4,12.2,25.1,0.0
2021_13_DEN_KC,2021,13,KC,2021-12-05 19:00:00,55.8,14.4,21.0,0.0
2021_14_LV_KC,2021,14,KC,2021-12-12 12:00:00,46.3,12.2,25.1,0.0
2021_16_PIT_KC,2021,16,KC,2021-12-26 15:00:00,54.1,13.8,31.5,0.0
2021_19_PIT_KC,2021,19,KC,2022-01-16 19:00:00,28.2,7.2,15.9,0.0
2021_20_BUF_KC,2021,20,KC,2022-01-23 17:00:00,35.1,3.0,10.1,0.0
2021_21_CIN_KC,2021,21,KC,2022-01-30 14:00:00,38.6,4.5,13.0,0.0
2022_02_LAC_KC,2022,2,KC,2022-09-15 19:00:00,78.8,8.8,17.7,0.0
2022_05_LV_KC,2022,5,KC,2022-10-10 19:00:00,73.9,7.7,12.1,0.0
2022_06_BUF_KC,2022,6,KC,2022-10-16 15:00:00,63.8,13.1,27.5,0.0
2022_09_TEN_KC,2022,9,KC,2022-11-06 19:00:00,55.0,7.6,12.8,0.0
2022_10_JAX_KC,2022,10,KC,2022-11-13 12:00:00,33.1,4.9,13.4,0.0
2022_12_LA_KC,2022,12,KC,2022-11-27 15:00:00,46.0,10.3,23.9,0.0
2022_16_SEA_KC,2022,16,KC,2022-12-24 12:00:00,14.1,10.5,23.7,0.0
2022_17_DEN_KC,2022,17,KC,2023-01-01 12:00:00,47.7,1.3,10.3,0.0
2022_20_JAX_KC,2022,20,KC,2023-01-21 15:00:00,35.5,2.1,5.6,0.016
2022_21_CIN_KC,2022,21,KC,2023-01-29 17:00:00,22.8,10.1,21.3,0.0
2023_01_DET_KC,2023,1,KC,2023-09-07 19:00:00,77.8,6.9,11.6,0.0
2023_03_CHI_KC,2023,3,KC,2023-09-24 15:00:00,79.6,5.5,13.6,0.0
2023_06_DEN_KC,2023,6,KC,2023-10-12 19:00:00,69.4,13.1,28.2,0.0
2023_07_LAC_KC,2023,7,KC,2023-10-22 15:00:00,69.4,9.3,20.1,0.0
2023_09_MIA_KC,2023,9,KC,2023-11-05 08:00:00,42.3,6.6,11.9,0.0
2023_11_PHI_KC,2023,11,KC,2023-11-20 19:00:00,44.9,11.1,21.0,0.024
2023_14_BUF_KC,2023,14,KC,2023-12-10 15:00:00,43.0,7.4,16.8,0.0
2023_16_LV_KC,2023,16,KC,2023-12-25 12:00:00,37.5,11.6,23.5,0.0
2023_17_CIN_KC,2023,17,KC,2023-12-31 15:00:00,36.4,10.2,21.7,0.0
2023_19_MIA_KC,2023,19,KC,2024-01-13 19:00:00,-6.1,14.9,29.3,0.0
2024_01_BAL_KC,2024,1,KC,2024-09-05 19:00:00,82.1,6.8,14.5,0.0
2024_02_CIN_KC,2024,2,KC,2024-09-15 15:00:00,84.7,5.6,16.8,0.012
2024_05_NO_KC,2024,5,KC,2024-10-07 19:00:00,62.2,3.9,5.6,0.0
2024_09_TB_KC,2024,9,KC,2024-11-04 19:00:00,63.5,6.2,14.8,0.5
2024_10_DEN_KC,2024,10,KC,2024-11-10 12:00:00,55.5,9.5,21.9,0.0
2024_13_LV_KC,2024,13,KC,2024-11-29 14:00:00,34.2,3.3,10.7,0.0
2024_14_LAC_KC,2024,14,KC,2024-12-08 19:00:00,49.8,9.5,19.0,0.0
2024_16_HOU_KC,2024,16,KC,2024-12-21 12:00:00,28.7,2.2,9.8,0.0
2024_20_HOU_KC,2024,20,KC,2025-01-18 15:00:00,20.5,11.1,24.2,0.0
2024_21_BUF_KC,2024,21,KC,2025-01-26 17:00:00,30.5,3.0,8.3,0.0
